CountryName,CountryCode,Date,School closing,Stay at home requirements,ConfirmedCases,ConfirmedDeaths,StringencyIndex
Afghanistan,AFG,3/24/2020,3,0,40,1,57.14
Angola,AGO,3/1/2020,0,0,,,10.71
Angola,AGO,3/2/2020,0,0,,,10.71
Angola,AGO,3/3/2020,0,0,,,10.71
Angola,AGO,3/4/2020,0,0,,,10.71
Angola,AGO,3/5/2020,0,0,,,10.71
Angola,AGO,3/6/2020,0,0,,,10.71
Angola,AGO,3/7/2020,0,0,,,10.71
Angola,AGO,3/8/2020,0,0,,,10.71
Angola,AGO,3/9/2020,0,0,,,10.71
Angola,AGO,3/10/2020,0,0,,,10.71
Angola,AGO,3/11/2020,0,0,,,10.71
Angola,AGO,3/12/2020,0,0,,,10.71
Angola,AGO,3/13/2020,0,0,,,10.71
Angola,AGO,3/14/2020,0,0,,,10.71
Angola,AGO,3/15/2020,0,0,,,10.71
Angola,AGO,3/16/2020,0,0,,,10.71
Angola,AGO,3/17/2020,0,0,,,10.71
Angola,AGO,3/18/2020,0,0,,,10.71
Angola,AGO,3/19/2020,0,0,,,10.71
Angola,AGO,3/20/2020,0,0,,,14.29
Angola,AGO,3/21/2020,0,0,,,14.29
Angola,AGO,3/22/2020,0,0,2,0,14.29
Angola,AGO,3/23/2020,0,0,2,0,14.29
Angola,AGO,3/24/2020,3,0,2,0,46.67
Angola,AGO,3/25/2020,3,0,2,0,46.67
Angola,AGO,3/26/2020,3,0,2,0,46.67
Albania,ALB,3/1/2020,0,0,,,13.1
Albania,ALB,3/2/2020,0,0,,,13.1
Albania,ALB,3/3/2020,0,0,,,13.1
Albania,ALB,3/4/2020,0,0,,,13.1
Albania,ALB,3/5/2020,0,0,,,13.1
Albania,ALB,3/6/2020,0,0,,,13.1
Albania,ALB,3/7/2020,0,0,,,13.1
Albania,ALB,3/8/2020,0,0,,,13.1
Albania,ALB,3/9/2020,3,0,2,0,41.67
Albania,ALB,3/10/2020,3,0,6,0,46.43
Albania,ALB,3/11/2020,3,0,10,0,60.71
Albania,ALB,3/12/2020,3,0,11,1,60.71
Andorra,AND,3/1/2020,0,0,,,0
Andorra,AND,3/2/2020,0,0,,,0
Andorra,AND,3/3/2020,0,0,1,0,0
Andorra,AND,3/4/2020,0,0,,,0
Andorra,AND,3/5/2020,0,0,,,0
Andorra,AND,3/6/2020,0,0,,,0
Andorra,AND,3/7/2020,0,0,,,0
Andorra,AND,3/8/2020,0,0,,,0
Andorra,AND,3/9/2020,0,0,,,0
Andorra,AND,3/10/2020,0,0,,,0
Andorra,AND,3/11/2020,0,0,,,0
Andorra,AND,3/12/2020,0,0,,,0
United Arab Emirates,ARE,3/1/2020,2,0,21,0,21.43
United Arab Emirates,ARE,3/2/2020,2,0,21,0,21.43
United Arab Emirates,ARE,3/3/2020,2,0,,,21.43
United Arab Emirates,ARE,3/4/2020,2,0,27,0,21.43
United Arab Emirates,ARE,3/5/2020,2,0,,,21.43
United Arab Emirates,ARE,3/6/2020,2,0,29,0,21.43
United Arab Emirates,ARE,3/7/2020,2,0,,,21.43
United Arab Emirates,ARE,3/8/2020,3,0,45,0,28.57
United Arab Emirates,ARE,3/9/2020,3,0,,,28.57
United Arab Emirates,ARE,3/10/2020,3,0,59,0,28.57
United Arab Emirates,ARE,3/11/2020,3,0,74,0,42.86
United Arab Emirates,ARE,3/12/2020,3,0,,,42.86
United Arab Emirates,ARE,5/18/2020,3,0,23358,220,83.33
United Arab Emirates,ARE,5/19/2020,3,0,24190,224,83.33
United Arab Emirates,ARE,5/20/2020,3,0,25063,227,83.33
Argentina,ARG,3/1/2020,0,0,,,14.29
Argentina,ARG,3/2/2020,0,0,,,14.29
Argentina,ARG,3/3/2020,0,0,,,14.29
Argentina,ARG,3/4/2020,0,0,1,0,14.29
Argentina,ARG,3/5/2020,0,0,,,14.29
Argentina,ARG,3/6/2020,0,0,2,0,14.29
Argentina,ARG,3/7/2020,0,0,8,0,14.29
Argentina,ARG,3/8/2020,0,0,9,1,14.29
Argentina,ARG,3/9/2020,0,0,12,1,14.29
Argentina,ARG,3/10/2020,0,0,,,14.29
Argentina,ARG,3/11/2020,0,0,19,1,30.95
Argentina,ARG,3/12/2020,0,0,,,30.95
Argentina,ARG,3/13/2020,0,0,31,1,30.95
Argentina,ARG,3/14/2020,0,0,34,2,30.95
Argentina,ARG,3/15/2020,0,0,45,2,30.95
Argentina,ARG,3/16/2020,3,0,56,2,52.38
Argentina,ARG,3/17/2020,3,0,65,2,52.38
Argentina,ARG,3/18/2020,3,0,79,2,52.38
Australia,AUS,3/1/2020,0,0,26,1,25
Australia,AUS,3/2/2020,0,0,29,1,25
Australia,AUS,3/3/2020,0,0,33,1,25
Australia,AUS,3/4/2020,0,0,41,1,25
Australia,AUS,3/5/2020,0,0,52,2,25
Australia,AUS,3/6/2020,0,0,59,2,25
Australia,AUS,3/7/2020,0,0,63,2,25
Australia,AUS,3/8/2020,0,0,74,3,25
Australia,AUS,3/9/2020,0,0,80,3,25
Australia,AUS,3/10/2020,0,0,100,3,25
Australia,AUS,3/11/2020,0,0,112,3,25
Australia,AUS,3/12/2020,0,0,126,3,25
Australia,AUS,3/13/2020,0,0,156,3,25
Australia,AUS,3/14/2020,0,0,197,3,25
Australia,AUS,3/15/2020,0,0,249,3,25
Australia,AUS,3/16/2020,0,0,298,5,33.57
Australia,AUS,3/17/2020,0,0,375,5,33.57
Australia,AUS,3/18/2020,0,0,454,5,34.52
Australia,AUS,3/19/2020,0,0,565,6,44.05
Australia,AUS,3/20/2020,0,0,709,6,47.62
Australia,AUS,3/21/2020,0,0,874,7,47.62
Australia,AUS,3/22/2020,0,0,1098,7,47.62
Australia,AUS,3/23/2020,0,0,1709,7,54.76
Austria,AUT,3/1/2020,0,0,10,0,14.29
Austria,AUT,3/2/2020,0,0,14,0,14.29
Austria,AUT,3/3/2020,0,0,18,0,14.29
Austria,AUT,3/4/2020,0,0,24,0,14.29
Austria,AUT,3/5/2020,0,0,29,0,14.29
Austria,AUT,3/6/2020,0,0,41,0,14.29
Austria,AUT,3/7/2020,0,0,74,0,14.29
Austria,AUT,3/8/2020,0,0,99,0,14.29
Austria,AUT,3/9/2020,0,0,102,0,25
Austria,AUT,3/10/2020,0,0,131,0,25
Austria,AUT,3/11/2020,0,0,182,0,39.29
Austria,AUT,3/12/2020,0,0,246,0,46.43
Austria,AUT,3/13/2020,0,0,361,1,65.48
Austria,AUT,3/14/2020,0,0,504,1,65.48
Austria,AUT,3/15/2020,0,0,655,1,65.48
Austria,AUT,5/1/2020,3,0,15424,584,83.33
Austria,AUT,5/2/2020,3,0,15458,589,83.33
Austria,AUT,5/3/2020,3,0,15470,596,83.33
Austria,AUT,5/4/2020,2,0,15538,598,79.76
Austria,AUT,5/5/2020,2,0,15569,600,79.76
Austria,AUT,5/6/2020,2,0,15586,606,79.76
Austria,AUT,5/7/2020,2,0,15651,608,79.76
Austria,AUT,5/8/2020,2,0,15673,609,79.76
Austria,AUT,5/9/2020,2,0,15735,614,79.76
Austria,AUT,5/10/2020,2,0,15777,615,79.76
Austria,AUT,5/11/2020,2,0,15787,618,70.24
Austria,AUT,5/12/2020,2,0,15874,620,70.24
Austria,AUT,5/13/2020,2,0,15910,623,70.24
Austria,AUT,5/14/2020,2,0,15964,624,70.24
Austria,AUT,5/15/2020,2,0,16005,626,70.24
Austria,AUT,5/16/2020,2,0,16068,628,70.24
Austria,AUT,5/17/2020,2,0,16140,628,70.24
Austria,AUT,5/18/2020,1,0,16154,629,66.67
Austria,AUT,5/19/2020,1,0,16179,629,66.67
Austria,AUT,5/20/2020,1,0,16257,632,66.67
Azerbaijan,AZE,3/1/2020,0,0,1,0,25
Azerbaijan,AZE,3/2/2020,0,0,3,0,25
Azerbaijan,AZE,3/3/2020,3,0,,,39.29
Azerbaijan,AZE,3/4/2020,3,0,,,39.29
Azerbaijan,AZE,3/5/2020,3,0,,,39.29
Azerbaijan,AZE,3/6/2020,3,0,6,0,39.29
Azerbaijan,AZE,3/7/2020,3,0,9,0,39.29
Azerbaijan,AZE,3/8/2020,3,0,,,39.29
Azerbaijan,AZE,3/9/2020,3,0,,,39.29
Azerbaijan,AZE,3/10/2020,3,0,,,48.81
Azerbaijan,AZE,3/11/2020,3,0,11,0,48.81
Azerbaijan,AZE,3/12/2020,3,0,13,0,48.81
Azerbaijan,AZE,3/13/2020,3,0,13,0,48.81
Azerbaijan,AZE,3/14/2020,3,0,,,53.57
Azerbaijan,AZE,3/15/2020,3,0,19,0,53.57
Azerbaijan,AZE,3/16/2020,3,0,19,0,53.57
Azerbaijan,AZE,3/17/2020,3,0,19,0,53.57
Azerbaijan,AZE,3/18/2020,3,0,28,0,53.57
Azerbaijan,AZE,3/19/2020,3,0,34,0,63.1
Azerbaijan,AZE,3/20/2020,3,0,44,0,63.1
Azerbaijan,AZE,3/21/2020,3,0,44,1,63.1
Azerbaijan,AZE,3/22/2020,3,0,53,1,63.1
Azerbaijan,AZE,3/23/2020,3,0,65,1,73.81
Azerbaijan,AZE,3/24/2020,3,0,72,1,73.81
Azerbaijan,AZE,3/25/2020,3,0,87,1,73.81
Azerbaijan,AZE,3/26/2020,3,0,93,2,73.81
Azerbaijan,AZE,3/27/2020,3,0,122,3,73.81
Azerbaijan,AZE,3/28/2020,3,0,165,3,73.81
Azerbaijan,AZE,3/29/2020,3,0,182,4,73.81
Azerbaijan,AZE,3/30/2020,3,0,209,4,73.81
Burundi,BDI,3/1/2020,0,0,,,9.52
Burundi,BDI,3/2/2020,0,0,,,9.52
Burundi,BDI,3/3/2020,0,0,,,9.52
Burundi,BDI,3/4/2020,0,0,,,9.52
Burundi,BDI,3/5/2020,0,0,,,16.67
Burundi,BDI,3/6/2020,0,0,,,16.67
Burundi,BDI,3/7/2020,0,0,,,16.67
Burundi,BDI,3/8/2020,0,0,,,16.67
Burundi,BDI,3/9/2020,0,0,,,16.67
Burundi,BDI,3/10/2020,0,0,,,16.67
Burundi,BDI,3/11/2020,0,0,,,16.67
Burundi,BDI,3/12/2020,0,0,,,16.67
Burundi,BDI,3/13/2020,0,0,,,16.67
Burundi,BDI,3/14/2020,0,0,,,16.67
Burundi,BDI,3/15/2020,0,0,,,16.67
Burundi,BDI,3/16/2020,0,0,,,16.67
Burundi,BDI,3/17/2020,0,0,,,16.67
Burundi,BDI,3/18/2020,0,0,,,16.67
Burundi,BDI,3/19/2020,0,0,,,16.67
Burundi,BDI,3/20/2020,0,0,,,16.67
Burundi,BDI,3/21/2020,0,0,,,16.67
Burundi,BDI,3/22/2020,0,0,,,20.24
Burundi,BDI,3/23/2020,0,0,,,20.24
Burundi,BDI,3/24/2020,0,0,,,20.24
Burundi,BDI,3/25/2020,0,0,,,20.24
Burundi,BDI,3/26/2020,0,0,,,20.24
Burundi,BDI,3/27/2020,0,0,,,20.24
Burundi,BDI,3/28/2020,0,0,,,20.24
Burundi,BDI,3/29/2020,0,0,,,20.24
Burundi,BDI,3/30/2020,0,0,,,20.24
Burundi,BDI,3/31/2020,0,0,,,20.24
Burundi,BDI,4/1/2020,0,0,2,0,20.24
Burundi,BDI,4/2/2020,0,0,2,0,20.24
Burundi,BDI,4/3/2020,0,0,3,0,20.24
Burundi,BDI,4/4/2020,0,0,3,0,23.81
Burundi,BDI,4/5/2020,0,0,3,0,23.81
Burundi,BDI,4/6/2020,0,0,3,0,23.81
Burundi,BDI,4/7/2020,0,0,3,0,23.81
Burundi,BDI,4/8/2020,0,0,3,0,23.81
Burundi,BDI,4/9/2020,0,0,3,0,23.81
Burundi,BDI,4/10/2020,0,0,3,0,23.81
Burundi,BDI,4/11/2020,0,0,3,0,23.81
Burundi,BDI,4/12/2020,0,0,5,0,23.81
Burundi,BDI,4/13/2020,0,0,5,0,23.81
Burundi,BDI,4/14/2020,0,0,5,0,28.57
Burundi,BDI,4/15/2020,0,0,5,1,28.57
Burundi,BDI,4/16/2020,0,0,5,1,28.57
Burundi,BDI,4/17/2020,0,0,5,1,28.57
Burundi,BDI,4/18/2020,0,0,6,1,28.57
Burundi,BDI,4/19/2020,0,0,6,1,28.57
Burundi,BDI,4/20/2020,0,0,6,1,28.57
Burundi,BDI,4/21/2020,0,0,6,1,28.57
Burundi,BDI,4/22/2020,0,0,6,1,28.57
Burundi,BDI,4/23/2020,0,0,11,1,28.57
Burundi,BDI,4/24/2020,0,0,11,1,28.57
Burundi,BDI,4/25/2020,0,0,12,1,28.57
Burundi,BDI,4/26/2020,0,0,15,1,28.57
Burundi,BDI,4/27/2020,0,0,15,1,28.57
Burundi,BDI,4/28/2020,0,0,15,1,28.57
Burundi,BDI,4/29/2020,0,0,15,1,28.57
Burundi,BDI,4/30/2020,0,0,15,1,28.57
Burundi,BDI,5/1/2020,0,0,15,1,28.57
Burundi,BDI,5/2/2020,0,0,15,1,28.57
Burundi,BDI,5/3/2020,0,0,19,1,28.57
Burundi,BDI,5/4/2020,0,0,19,1,28.57
Burundi,BDI,5/5/2020,0,0,19,1,28.57
Burundi,BDI,5/6/2020,0,0,19,1,28.57
Burundi,BDI,5/7/2020,0,0,19,1,28.57
Burundi,BDI,5/8/2020,0,0,19,1,28.57
Burundi,BDI,5/9/2020,0,0,19,1,28.57
Burundi,BDI,5/10/2020,0,0,19,1,28.57
Burundi,BDI,5/11/2020,0,0,19,1,28.57
Burundi,BDI,5/12/2020,0,0,19,1,28.57
Burundi,BDI,5/13/2020,0,0,27,1,28.57
Burundi,BDI,5/14/2020,0,0,27,1,28.57
Burundi,BDI,5/15/2020,0,0,27,1,28.57
Burundi,BDI,5/16/2020,0,0,27,1,28.57
Burundi,BDI,5/17/2020,0,0,27,1,28.57
Burundi,BDI,5/18/2020,0,0,42,1,28.57
Burundi,BDI,5/19/2020,0,0,42,1,28.57
Burundi,BDI,5/20/2020,0,0,42,1,28.57
Belgium,BEL,3/1/2020,0,0,1,0,14.29
Belgium,BEL,3/2/2020,0,0,2,0,14.29
Belgium,BEL,3/3/2020,0,0,8,0,14.29
Belgium,BEL,3/4/2020,0,0,13,0,17.86
Belgium,BEL,3/5/2020,0,0,23,0,17.86
Belgium,BEL,3/6/2020,0,0,50,0,17.86
Belgium,BEL,3/7/2020,0,0,109,0,17.86
Belgium,BEL,3/8/2020,0,0,169,0,17.86
Belgium,BEL,3/9/2020,0,0,200,0,17.86
Belgium,BEL,3/10/2020,0,0,239,0,27.38
Belgium,BEL,3/11/2020,0,0,267,0,27.38
Belgium,BEL,3/12/2020,0,0,314,3,27.38
Belgium,BEL,3/13/2020,0,0,399,3,34.52
Belgium,BEL,3/14/2020,2,0,559,3,67.86
Belgium,BEL,3/15/2020,2,0,689,4,67.86
Belgium,BEL,3/16/2020,2,0,886,4,67.86
Belgium,BEL,3/17/2020,2,0,1085,5,67.86
Benin,BEN,3/1/2020,0,0,,,17.86
Benin,BEN,3/2/2020,0,0,,,17.86
Benin,BEN,3/3/2020,0,0,,,17.86
Benin,BEN,3/4/2020,0,0,,,17.86
Benin,BEN,3/5/2020,0,0,,,17.86
Benin,BEN,3/6/2020,0,0,,,17.86
Benin,BEN,3/7/2020,0,0,,,17.86
Benin,BEN,3/8/2020,0,0,,,17.86
Benin,BEN,3/9/2020,0,0,,,17.86
Benin,BEN,3/10/2020,0,0,,,21.43
Benin,BEN,3/11/2020,0,0,,,21.43
Benin,BEN,3/12/2020,0,0,,,21.43
Benin,BEN,3/13/2020,0,0,,,21.43
Benin,BEN,3/14/2020,0,0,,,21.43
Benin,BEN,3/15/2020,0,0,,,21.43
Benin,BEN,3/16/2020,0,0,,,21.43
Benin,BEN,3/17/2020,0,0,1,0,35.71
Benin,BEN,3/18/2020,0,0,1,0,35.71
Benin,BEN,3/19/2020,0,0,1,0,35.71
Benin,BEN,3/20/2020,0,0,2,0,35.71
Benin,BEN,3/21/2020,0,0,2,0,35.71
Benin,BEN,3/22/2020,0,0,2,0,35.71
Benin,BEN,3/23/2020,0,0,2,0,35.71
Benin,BEN,3/24/2020,0,0,5,0,35.71
Benin,BEN,3/25/2020,0,0,5,0,35.71
Benin,BEN,3/26/2020,0,0,5,0,35.71
Benin,BEN,3/27/2020,0,0,6,0,35.71
Benin,BEN,3/28/2020,0,0,6,0,35.71
Benin,BEN,3/29/2020,0,0,6,0,35.71
Benin,BEN,3/30/2020,3,0,6,0,76.19
Benin,BEN,3/31/2020,3,0,6,0,76.19
Benin,BEN,4/1/2020,3,0,8,0,76.19
Benin,BEN,4/2/2020,3,0,13,0,76.19
Benin,BEN,4/3/2020,3,0,13,0,76.19
Benin,BEN,4/4/2020,3,0,16,0,76.19
Benin,BEN,4/5/2020,3,0,16,0,76.19
Benin,BEN,4/6/2020,3,0,22,0,76.19
Benin,BEN,4/7/2020,3,0,26,1,76.19
Benin,BEN,4/8/2020,3,0,26,1,76.19
Benin,BEN,4/9/2020,3,0,26,1,76.19
Benin,BEN,4/10/2020,3,0,30,1,76.19
Benin,BEN,4/11/2020,3,0,35,1,76.19
Benin,BEN,4/12/2020,3,0,35,1,76.19
Benin,BEN,4/13/2020,3,0,35,1,76.19
Benin,BEN,4/14/2020,3,0,35,1,76.19
Benin,BEN,4/15/2020,3,0,35,1,76.19
Benin,BEN,4/16/2020,3,0,35,1,76.19
Benin,BEN,4/17/2020,3,0,37,1,76.19
Benin,BEN,4/18/2020,3,0,37,1,76.19
Benin,BEN,4/19/2020,3,0,37,1,76.19
Benin,BEN,4/20/2020,3,0,37,1,76.19
Benin,BEN,4/21/2020,3,0,54,1,76.19
Benin,BEN,4/22/2020,3,0,54,1,76.19
Benin,BEN,4/23/2020,3,0,54,1,76.19
Benin,BEN,4/24/2020,3,0,58,1,76.19
Benin,BEN,4/25/2020,3,0,58,1,76.19
Benin,BEN,4/26/2020,3,0,58,1,76.19
Benin,BEN,4/27/2020,3,0,64,1,76.19
Benin,BEN,4/28/2020,3,0,64,1,76.19
Benin,BEN,4/29/2020,3,0,64,1,76.19
Benin,BEN,4/30/2020,3,0,69,2,76.19
Benin,BEN,5/1/2020,3,0,84,2,76.19
Benin,BEN,5/2/2020,3,0,90,2,76.19
Benin,BEN,5/3/2020,3,0,90,2,76.19
Benin,BEN,5/4/2020,3,0,90,2,76.19
Benin,BEN,5/5/2020,3,0,96,2,76.19
Benin,BEN,5/6/2020,3,0,96,2,76.19
Benin,BEN,5/7/2020,3,0,102,2,76.19
Benin,BEN,5/8/2020,3,0,140,2,76.19
Benin,BEN,5/9/2020,3,0,242,2,76.19
Benin,BEN,5/10/2020,3,0,284,2,76.19
Benin,BEN,5/11/2020,2,0,319,2,63.1
Benin,BEN,5/12/2020,2,0,319,2,63.1
Benin,BEN,5/13/2020,2,0,327,2,63.1
Benin,BEN,5/14/2020,2,0,327,2,63.1
Benin,BEN,5/15/2020,2,0,339,2,63.1
Benin,BEN,5/16/2020,2,0,339,2,63.1
Benin,BEN,5/17/2020,2,0,339,2,70.24
Benin,BEN,5/18/2020,2,0,339,2,63.1
Benin,BEN,5/19/2020,2,0,339,2,63.1
Benin,BEN,5/20/2020,2,0,130,2,63.1
Burkina Faso,BFA,3/1/2020,0,0,,,0
Burkina Faso,BFA,3/2/2020,0,0,,,0
Burkina Faso,BFA,3/3/2020,0,0,,,0
Burkina Faso,BFA,3/4/2020,0,0,,,0
Burkina Faso,BFA,3/5/2020,0,0,,,0
Burkina Faso,BFA,3/6/2020,0,0,,,0
Burkina Faso,BFA,3/7/2020,0,0,,,0
Burkina Faso,BFA,3/8/2020,0,0,,,0
Burkina Faso,BFA,3/9/2020,0,0,,,0
Burkina Faso,BFA,3/10/2020,0,0,,,0
Burkina Faso,BFA,3/11/2020,0,0,2,0,0
Burkina Faso,BFA,3/12/2020,0,0,2,0,14.29
Burkina Faso,BFA,3/13/2020,0,0,,,14.29
Burkina Faso,BFA,3/14/2020,0,0,,,14.29
Burkina Faso,BFA,3/15/2020,0,0,3,0,14.29
Burkina Faso,BFA,3/16/2020,3,0,3,0,42.86
Burkina Faso,BFA,3/17/2020,3,0,20,0,42.86
Burkina Faso,BFA,3/18/2020,3,0,20,0,42.86
Burkina Faso,BFA,3/19/2020,3,0,26,1,42.86
Burkina Faso,BFA,3/20/2020,3,0,33,1,42.86
Bangladesh,BGD,3/1/2020,0,0,,,17.86
Bangladesh,BGD,3/2/2020,0,0,,,17.86
Bangladesh,BGD,3/3/2020,0,0,,,17.86
Bangladesh,BGD,3/4/2020,0,0,,,17.86
Bangladesh,BGD,3/5/2020,0,0,,,17.86
Bangladesh,BGD,3/6/2020,0,0,,,17.86
Bangladesh,BGD,3/7/2020,0,0,,,17.86
Bangladesh,BGD,3/8/2020,0,0,,,17.86
Bangladesh,BGD,3/9/2020,0,0,3,0,17.86
Bangladesh,BGD,3/10/2020,0,0,,,17.86
Bangladesh,BGD,3/11/2020,0,0,,,17.86
Bangladesh,BGD,3/12/2020,0,0,,,17.86
Bangladesh,BGD,3/13/2020,0,0,,,17.86
Bangladesh,BGD,3/14/2020,0,0,,,17.86
Bangladesh,BGD,3/15/2020,0,0,3,0,17.86
Bangladesh,BGD,3/16/2020,3,0,,,45.24
Bangladesh,BGD,3/17/2020,3,0,5,0,45.24
Bangladesh,BGD,3/18/2020,3,0,8,0,45.24
Bulgaria,BGR,3/1/2020,0,0,,,17.86
Bulgaria,BGR,3/2/2020,0,0,,,17.86
Bulgaria,BGR,3/3/2020,0,0,,,17.86
Bulgaria,BGR,3/4/2020,0,0,,,17.86
Bulgaria,BGR,3/5/2020,2,0,,,28.57
Bulgaria,BGR,3/6/2020,2,0,,,28.57
Bulgaria,BGR,3/7/2020,2,0,,,28.57
Bulgaria,BGR,3/8/2020,2,0,2,0,28.57
Bulgaria,BGR,3/9/2020,2,0,4,0,28.57
Bulgaria,BGR,3/10/2020,2,0,,,28.57
Bulgaria,BGR,3/11/2020,2,0,,,38.1
Bulgaria,BGR,3/12/2020,2,0,7,1,38.1
Bulgaria,BGR,3/13/2020,3,0,23,1,53.57
Bulgaria,BGR,3/14/2020,3,0,31,1,53.57
Bulgaria,BGR,3/15/2020,3,0,41,2,53.57
Bulgaria,BGR,3/16/2020,3,0,51,2,53.57
Bulgaria,BGR,3/17/2020,3,0,62,2,60.71
Bahrain,BHR,3/1/2020,3,0,41,0,23.81
Bahrain,BHR,3/2/2020,3,0,47,0,28.57
Bahrain,BHR,3/3/2020,3,0,,,28.57
Bahrain,BHR,3/4/2020,3,0,49,0,28.57
Bahrain,BHR,3/5/2020,3,0,52,0,28.57
Bahrain,BHR,3/6/2020,3,0,52,0,28.57
Bahrain,BHR,3/7/2020,3,0,56,0,28.57
Bahrain,BHR,3/8/2020,3,0,63,0,28.57
Bahrain,BHR,3/9/2020,3,0,79,0,28.57
Bahrain,BHR,3/10/2020,3,0,109,0,32.14
Bahrain,BHR,3/11/2020,3,0,110,0,32.14
Bahrain,BHR,3/12/2020,3,0,162,0,32.14
Bahrain,BHR,3/13/2020,3,0,162,0,32.14
Bahrain,BHR,3/14/2020,3,0,210,0,32.14
Bahrain,BHR,3/15/2020,3,0,211,0,32.14
Bahrain,BHR,3/16/2020,3,0,214,0,32.14
Bahrain,BHR,3/17/2020,3,0,221,1,32.14
Bosnia and Herzegovina,BIH,3/1/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/2/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/3/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/4/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/5/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/6/2020,0,0,2,0,14.29
Bosnia and Herzegovina,BIH,3/7/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/8/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/9/2020,0,0,,,14.29
Bosnia and Herzegovina,BIH,3/10/2020,0,0,,,39.29
Bosnia and Herzegovina,BIH,3/11/2020,3,0,,,53.57
Bosnia and Herzegovina,BIH,3/12/2020,3,0,3,0,53.57
Bosnia and Herzegovina,BIH,3/13/2020,3,0,3,0,53.57
Bosnia and Herzegovina,BIH,3/14/2020,3,0,,,53.57
Bosnia and Herzegovina,BIH,3/15/2020,3,0,,,53.57
Bosnia and Herzegovina,BIH,3/16/2020,3,0,18,0,63.1
Bosnia and Herzegovina,BIH,3/17/2020,3,0,21,0,86.9
Bosnia and Herzegovina,BIH,3/18/2020,3,0,21,0,86.9
Bosnia and Herzegovina,BIH,3/19/2020,3,0,36,0,86.9
Belarus,BLR,3/1/2020,0,0,1,0,0
Belarus,BLR,3/2/2020,0,0,1,0,0
Belarus,BLR,3/3/2020,0,0,,,0
Belarus,BLR,3/4/2020,0,0,4,0,0
Belarus,BLR,3/5/2020,0,0,6,0,0
Belarus,BLR,3/6/2020,0,0,,,0
Belarus,BLR,3/7/2020,0,0,,,0
Belarus,BLR,3/8/2020,0,0,,,0
Belarus,BLR,3/9/2020,0,0,,,0
Belarus,BLR,3/10/2020,0,0,,,0
Belarus,BLR,3/11/2020,0,0,9,0,0
Belarus,BLR,3/12/2020,0,0,12,0,0
Belarus,BLR,3/13/2020,0,0,21,0,0
Belarus,BLR,3/14/2020,0,0,,,10.71
Belarus,BLR,3/15/2020,0,0,,,10.71
Belarus,BLR,3/16/2020,0,0,27,0,10.71
Belarus,BLR,3/17/2020,0,0,36,0,10.71
Belarus,BLR,3/18/2020,0,0,36,0,10.71
Belarus,BLR,3/19/2020,0,0,46,0,10.71
Belarus,BLR,3/20/2020,0,0,57,0,10.71
Belarus,BLR,3/21/2020,0,0,57,0,10.71
Belarus,BLR,3/22/2020,0,0,76,0,10.71
Belarus,BLR,3/23/2020,0,0,76,0,10.71
Belarus,BLR,3/24/2020,0,0,81,0,10.71
Belarus,BLR,3/25/2020,0,0,81,0,10.71
Belarus,BLR,3/26/2020,0,0,86,0,10.71
Belarus,BLR,3/27/2020,0,0,86,0,10.71
Belarus,BLR,3/28/2020,0,0,94,0,10.71
Belarus,BLR,3/29/2020,0,0,94,0,10.71
Belarus,BLR,3/30/2020,0,0,94,0,10.71
Belarus,BLR,3/31/2020,0,0,105,0,10.71
Belarus,BLR,4/1/2020,0,0,152,0,10.71
Belarus,BLR,4/2/2020,0,0,152,0,10.71
Belarus,BLR,4/3/2020,0,0,254,4,10.71
Belarus,BLR,4/4/2020,3,0,351,4,25
Belarus,BLR,4/5/2020,3,0,394,5,25
Belarus,BLR,4/6/2020,3,0,564,8,25
Belarus,BLR,4/7/2020,3,0,700,13,25
Belarus,BLR,4/8/2020,3,0,861,13,25
Belarus,BLR,4/9/2020,3,0,1066,13,25
Belarus,BLR,4/10/2020,3,0,1486,16,25
Belarus,BLR,4/11/2020,3,0,1981,19,25
Belarus,BLR,4/12/2020,3,0,2226,23,25
Belarus,BLR,4/13/2020,3,0,2578,26,25
Belarus,BLR,4/14/2020,3,0,2919,29,25
Belarus,BLR,4/15/2020,3,0,3281,33,25
Belarus,BLR,4/16/2020,3,0,3728,36,25
Belarus,BLR,4/17/2020,3,0,4204,40,25
Belarus,BLR,4/18/2020,3,0,4779,42,25
Belarus,BLR,4/19/2020,3,0,4779,45,25
Belarus,BLR,4/20/2020,0,0,4779,47,20.24
Belarus,BLR,4/21/2020,0,0,6264,51,20.24
Belarus,BLR,4/22/2020,0,0,6723,55,20.24
Belarus,BLR,4/23/2020,0,0,7281,58,20.24
Belarus,BLR,4/24/2020,0,0,8022,60,20.24
Belarus,BLR,4/25/2020,0,0,8773,63,20.24
Belarus,BLR,4/26/2020,0,0,9590,67,20.24
Belarus,BLR,4/27/2020,0,0,10463,72,20.24
Belarus,BLR,4/28/2020,0,0,11289,75,20.24
Belarus,BLR,4/29/2020,0,0,12208,79,20.24
Belarus,BLR,4/30/2020,0,0,13181,84,20.24
